Date,Hours,Prices (EUR/MWh)
11.02.2017,H13,39.20
11.02.2017,H14,36.58
11.02.2017,H15,36.00
11.02.2017,H16,37.59
11.02.2017,H17,40.26
11.02.2017,H18,63.40
11.02.2017,H19,66.29
11.02.2017,H20,63.40
11.02.2017,H21,55.39
11.02.2017,H22,36.31
11.02.2017,H23,37.52
11.02.2017,H24,33.90
12.02.2017,H1,31.02
12.02.2017,H2,28.35
12.02.2017,H3,28.54
12.02.2017,H4,27.87
12.02.2017,H5,28.00
12.02.2017,H6,27.70
12.02.2017,H7,27.18
12.02.2017,H8,29.78
12.02.2017,H9,32.26
12.02.2017,H10,34.13
12.02.2017,H11,34.59
12.02.2017,H12,38.42
12.02.2017,H13,35.82
12.02.2017,H14,29.91
12.02.2017,H15,28.91
12.02.2017,H16,31.08
12.02.2017,H17,37.55
12.02.2017,H18,54.00
12.02.2017,H19,70.18
12.02.2017,H20,70.91
12.02.2017,H21,65.00
12.02.2017,H22,50.08
12.02.2017,H23,38.96
12.02.2017,H24,32.47
13.02.2017,H1,30.43
13.02.2017,H2,30.80
13.02.2017,H3,30.00
13.02.2017,H4,28.26
13.02.2017,H5,30.41
13.02.2017,H6,33.50
13.02.2017,H7,45.94
13.02.2017,H8,69.05
13.02.2017,H9,70.95
13.02.2017,H10,73.18
13.02.2017,H11,65.07
13.02.2017,H12,65.09
13.02.2017,H13,65.53
13.02.2017,H14,65.01
13.02.2017,H15,65.00
13.02.2017,H16,67.46
13.02.2017,H17,69.99
13.02.2017,H18,77.77
13.02.2017,H19,80.00
13.02.2017,H20,77.77
13.02.2017,H21,69.51
13.02.2017,H22,55.33
13.02.2017,H23,45.05
13.02.2017,H24,35.55
14.02.2017,H1,37.70
14.02.2017,H2,37.63
14.02.2017,H3,35.33
14.02.2017,H4,37.42
14.02.2017,H5,37.68
14.02.2017,H6,50.88
14.02.2017,H7,78.89
14.02.2017,H8,72.50
14.02.2017,H9,73.04
14.02.2017,H10,70.05
14.02.2017,H11,60.02
14.02.2017,H12,57.00
14.02.2017,H13,50.06
14.02.2017,H14,46.01
14.02.2017,H15,46.44
14.02.2017,H16,46.78
14.02.2017,H17,53.03
14.02.2017,H18,66.18
14.02.2017,H19,72.88
14.02.2017,H20,70.56
14.02.2017,H21,60.02
14.02.2017,H22,50.50
14.02.2017,H23,48.82
14.02.2017,H24,42.40
15.02.2017,H1,38.06
15.02.2017,H2,37.41
15.02.2017,H3,36.67
15.02.2017,H4,36.34
15.02.2017,H5,37.48
15.02.2017,H6,41.61
15.02.2017,H7,50.19
15.02.2017,H8,63.20
15.02.2017,H9,61.12
15.02.2017,H10,55.69
15.02.2017,H11,48.44
15.02.2017,H12,47.49
15.02.2017,H13,52.08
15.02.2017,H14,48.70
15.02.2017,H15,45.38
15.02.2017,H16,50.59
15.02.2017,H17,55.67
15.02.2017,H18,62.27
15.02.2017,H19,71.94
15.02.2017,H20,68.77
15.02.2017,H21,59.03
15.02.2017,H22,53.26
15.02.2017,H23,51.90
15.02.2017,H24,43.21
16.02.2017,H1,34.09
16.02.2017,H2,32.68
16.02.2017,H3,32.03
16.02.2017,H4,32.06
16.02.2017,H5,34.72
16.02.2017,H6,45.93
16.02.2017,H7,57.91
16.02.2017,H8,65.93
16.02.2017,H9,65.21
16.02.2017,H10,64.85
16.02.2017,H11,64.62
16.02.2017,H12,67.02
16.02.2017,H13,65.91
16.02.2017,H14,60.92
16.02.2017,H15,59.73
16.02.2017,H16,59.93
16.02.2017,H17,60.89
16.02.2017,H18,73.43
16.02.2017,H19,78.00
16.02.2017,H20,77.70
16.02.2017,H21,69.08
16.02.2017,H22,58.92
16.02.2017,H23,52.88
16.02.2017,H24,51.44
17.02.2017,H1,55.04
17.02.2017,H2,50.05
17.02.2017,H3,45.34
17.02.2017,H4,43.55
17.02.2017,H5,45.70
17.02.2017,H6,55.14
17.02.2017,H7,61.14
17.02.2017,H8,73.92
17.02.2017,H9,77.66
17.02.2017,H10,79.87
17.02.2017,H11,77.66
17.02.2017,H12,77.66
17.02.2017,H13,75.21
17.02.2017,H14,63.98
17.02.2017,H15,60.80
17.02.2017,H16,60.02
17.02.2017,H17,60.01
17.02.2017,H18,63.52
17.02.2017,H19,69.95
17.02.2017,H20,67.02
17.02.2017,H21,59.46
17.02.2017,H22,46.07
17.02.2017,H23,51.84
17.02.2017,H24,54.55
18.02.2017,H1,42.33
18.02.2017,H2,39.05
18.02.2017,H3,36.61
18.02.2017,H4,36.35
18.02.2017,H5,36.50
18.02.2017,H6,37.51
18.02.2017,H7,37.81
18.02.2017,H8,48.52
18.02.2017,H9,51.82
18.02.2017,H10,54.89
18.02.2017,H11,55.31
18.02.2017,H12,55.28
18.02.2017,H13,56.03
18.02.2017,H14,49.14
18.02.2017,H15,46.21
18.02.2017,H16,46.51
18.02.2017,H17,54.84
18.02.2017,H18,61.54
18.02.2017,H19,71.99
18.02.2017,H20,67.00
18.02.2017,H21,56.28
18.02.2017,H22,53.02
18.02.2017,H23,48.02
18.02.2017,H24,33.49
19.02.2017,H1,30.98
19.02.2017,H2,33.66
19.02.2017,H3,31.25
19.02.2017,H4,29.05
19.02.2017,H5,29.22
19.02.2017,H6,28.54
19.02.2017,H7,27.33
19.02.2017,H8,27.93
19.02.2017,H9,44.01
19.02.2017,H10,49.29
19.02.2017,H11,51.17
19.02.2017,H12,49.98
19.02.2017,H13,46.25
19.02.2017,H14,38.05
19.02.2017,H15,31.46
19.02.2017,H16,31.52
19.02.2017,H17,38.05
19.02.2017,H18,45.05
19.02.2017,H19,54.87
19.02.2017,H20,50.67
19.02.2017,H21,42.92
19.02.2017,H22,45.02
19.02.2017,H23,37.20
19.02.2017,H24,30.76
20.02.2017,H1,19.96
20.02.2017,H2,18.92
20.02.2017,H3,16.97
20.02.2017,H4,16.05
20.02.2017,H5,28.54
20.02.2017,H6,44.01
20.02.2017,H7,58.00
20.02.2017,H8,77.45
20.02.2017,H9,77.45
20.02.2017,H10,77.45
20.02.2017,H11,69.92
20.02.2017,H12,65.93
20.02.2017,H13,61.91
20.02.2017,H14,57.07
20.02.2017,H15,56.00
20.02.2017,H16,53.05
20.02.2017,H17,56.12
20.02.2017,H18,65.18
20.02.2017,H19,74.62
20.02.2017,H20,69.94
20.02.2017,H21,63.99
20.02.2017,H22,63.98
20.02.2017,H23,57.47
20.02.2017,H24,53.09
21.02.2017,H1,55.60
21.02.2017,H2,48.76
21.02.2017,H3,41.89
21.02.2017,H4,35.48
21.02.2017,H5,37.05
21.02.2017,H6,45.56
21.02.2017,H7,60.52
21.02.2017,H8,62.80
21.02.2017,H9,70.81
21.02.2017,H10,70.12
21.02.2017,H11,65.70
21.02.2017,H12,63.97
21.02.2017,H13,60.97
21.02.2017,H14,58.92
21.02.2017,H15,56.11
21.02.2017,H16,56.64
21.02.2017,H17,59.30
21.02.2017,H18,63.67
21.02.2017,H19,65.70
21.02.2017,H20,63.03
21.02.2017,H21,59.86
21.02.2017,H22,58.96
21.02.2017,H23,55.58
21.02.2017,H24,44.87
22.02.2017,H1,54.21
22.02.2017,H2,46.75
22.02.2017,H3,38.19
22.02.2017,H4,25.10
22.02.2017,H5,30.36
22.02.2017,H6,46.72
22.02.2017,H7,46.41
22.02.2017,H8,59.82
22.02.2017,H9,64.63
22.02.2017,H10,63.75
22.02.2017,H11,60.30
22.02.2017,H12,59.98
22.02.2017,H13,59.23
22.02.2017,H14,55.00
22.02.2017,H15,54.92
22.02.2017,H16,56.18
22.02.2017,H17,57.23
22.02.2017,H18,59.99
22.02.2017,H19,61.33
22.02.2017,H20,57.08
22.02.2017,H21,43.76
22.02.2017,H22,31.03
22.02.2017,H23,19.89
22.02.2017,H24,40.08
23.02.2017,H1,43.16
23.02.2017,H2,39.07
23.02.2017,H3,32.56
23.02.2017,H4,25.58
23.02.2017,H5,26.04
23.02.2017,H6,38.84
23.02.2017,H7,50.42
23.02.2017,H8,57.94
23.02.2017,H9,57.08
23.02.2017,H10,54.65
23.02.2017,H11,52.01
23.02.2017,H12,52.84
23.02.2017,H13,50.06
23.02.2017,H14,48.03
23.02.2017,H15,46.20
23.02.2017,H16,46.67
23.02.2017,H17,48.20
23.02.2017,H18,55.15
23.02.2017,H19,60.00
23.02.2017,H20,59.13
23.02.2017,H21,58.23
23.02.2017,H22,50.87
23.02.2017,H23,50.06
23.02.2017,H24,43.59
24.02.2017,H1,40.89
24.02.2017,H2,35.44
24.02.2017,H3,19.59
24.02.2017,H4,8.01
24.02.2017,H5,11.06
24.02.2017,H6,28.01
24.02.2017,H7,41.36
24.02.2017,H8,39.37
24.02.2017,H9,46.44
24.02.2017,H10,43.09
24.02.2017,H11,37.15
24.02.2017,H12,35.42
24.02.2017,H13,34.57
24.02.2017,H14,34.35
24.02.2017,H15,36.77
24.02.2017,H16,38.44
24.02.2017,H17,41.75
24.02.2017,H18,51.24
24.02.2017,H19,58.05
24.02.2017,H20,58.05
24.02.2017,H21,49.25
24.02.2017,H22,47.52
24.02.2017,H23,48.72
24.02.2017,H24,37.23
25.02.2017,H1,41.03
25.02.2017,H2,36.10
25.02.2017,H3,33.63
25.02.2017,H4,30.03
25.02.2017,H5,30.55
25.02.2017,H6,35.00
25.02.2017,H7,37.40
25.02.2017,H8,45.91
25.02.2017,H9,49.92
25.02.2017,H10,53.03
25.02.2017,H11,51.24
25.02.2017,H12,47.25
25.02.2017,H13,44.03
25.02.2017,H14,43.64
25.02.2017,H15,43.82
25.02.2017,H16,46.17
25.02.2017,H17,50.20
25.02.2017,H18,56.35
25.02.2017,H19,68.97
25.02.2017,H20,66.61
25.02.2017,H21,66.17
25.02.2017,H22,54.88
25.02.2017,H23,44.86
25.02.2017,H24,39.29
26.02.2017,H1,39.85
26.02.2017,H2,30.77
26.02.2017,H3,29.67
26.02.2017,H4,27.95
26.02.2017,H5,27.82
26.02.2017,H6,32.54
26.02.2017,H7,27.85
26.02.2017,H8,28.31
26.02.2017,H9,29.67
26.02.2017,H10,33.74
26.02.2017,H11,43.74
26.02.2017,H12,43.01
26.02.2017,H13,26.63
26.02.2017,H14,21.71
26.02.2017,H15,20.22
26.02.2017,H16,17.71
26.02.2017,H17,26.09
26.02.2017,H18,45.34
26.02.2017,H19,58.01
26.02.2017,H20,60.00
26.02.2017,H21,54.92
26.02.2017,H22,45.30
26.02.2017,H23,32.50
26.02.2017,H24,22.10
27.02.2017,H1,17.71
27.02.2017,H2,16.60
27.02.2017,H3,17.27
27.02.2017,H4,16.80
27.02.2017,H5,21.42
27.02.2017,H6,36.31
27.02.2017,H7,52.94
27.02.2017,H8,65.70
27.02.2017,H9,71.60
27.02.2017,H10,68.63
27.02.2017,H11,63.49
27.02.2017,H12,68.08
27.02.2017,H13,68.63
27.02.2017,H14,63.37
27.02.2017,H15,60.23
27.02.2017,H16,61.48
27.02.2017,H17,62.00
27.02.2017,H18,66.64
27.02.2017,H19,73.06
27.02.2017,H20,71.01
27.02.2017,H21,54.96
27.02.2017,H22,40.74
27.02.2017,H23,30.77
27.02.2017,H24,28.56
28.02.2017,H1,22.14
28.02.2017,H2,19.26
28.02.2017,H3,19.25
28.02.2017,H4,19.26
28.02.2017,H5,20.84
28.02.2017,H6,28.56
28.02.2017,H7,37.99
28.02.2017,H8,45.78
28.02.2017,H9,42.95
28.02.2017,H10,42.95
28.02.2017,H11,42.95
28.02.2017,H12,40.72
28.02.2017,H13,39.63
28.02.2017,H14,36.97
28.02.2017,H15,37.42
28.02.2017,H16,38.44
28.02.2017,H17,39.10
28.02.2017,H18,42.95
28.02.2017,H19,49.95
28.02.2017,H20,48.50
28.02.2017,H21,44.41
28.02.2017,H22,37.58
28.02.2017,H23,32.59
28.02.2017,H24,27.14
01.03.2017,H1,28.96
01.03.2017,H2,25.50
01.03.2017,H3,23.90
01.03.2017,H4,22.62
01.03.2017,H5,25.97
01.03.2017,H6,31.20
01.03.2017,H7,39.63
01.03.2017,H8,48.87
01.03.2017,H9,48.54
01.03.2017,H10,51.69
01.03.2017,H11,45.02
01.03.2017,H12,43.23
01.03.2017,H13,46.33
01.03.2017,H14,42.07
01.03.2017,H15,42.07
01.03.2017,H16,41.45
01.03.2017,H17,41.89
01.03.2017,H18,48.60
01.03.2017,H19,54.97
01.03.2017,H20,54.76
01.03.2017,H21,46.97
01.03.2017,H22,41.44
01.03.2017,H23,35.10
01.03.2017,H24,30.06
02.03.2017,H1,32.39
02.03.2017,H2,29.17
02.03.2017,H3,26.51
02.03.2017,H4,24.00
02.03.2017,H5,25.00
02.03.2017,H6,28.67
02.03.2017,H7,38.08
02.03.2017,H8,50.47
02.03.2017,H9,55.05
02.03.2017,H10,54.24
02.03.2017,H11,50.01
02.03.2017,H12,46.28
02.03.2017,H13,44.85
02.03.2017,H14,42.07
02.03.2017,H15,41.85
02.03.2017,H16,41.85
02.03.2017,H17,47.51
02.03.2017,H18,54.87
02.03.2017,H19,61.72
02.03.2017,H20,59.79
02.03.2017,H21,56.45
02.03.2017,H22,50.37
02.03.2017,H23,36.80
02.03.2017,H24,28.57
03.03.2017,H1,25.60
03.03.2017,H2,24.20
03.03.2017,H3,25.00
03.03.2017,H4,27.26
03.03.2017,H5,29.24
03.03.2017,H6,33.28
03.03.2017,H7,40.85
03.03.2017,H8,48.69
03.03.2017,H9,50.00
03.03.2017,H10,48.45
03.03.2017,H11,46.09
03.03.2017,H12,42.38
03.03.2017,H13,41.06
03.03.2017,H14,38.34
03.03.2017,H15,37.31
03.03.2017,H16,39.50
03.03.2017,H17,41.10
03.03.2017,H18,44.92
03.03.2017,H19,50.84
03.03.2017,H20,48.73
03.03.2017,H21,43.58
03.03.2017,H22,37.22
03.03.2017,H23,35.64
03.03.2017,H24,31.73
04.03.2017,H1,30.74
04.03.2017,H2,29.90
04.03.2017,H3,28.31
04.03.2017,H4,28.40
04.03.2017,H5,28.50
04.03.2017,H6,29.62
04.03.2017,H7,30.98
04.03.2017,H8,33.29
04.03.2017,H9,36.91
04.03.2017,H10,36.93
04.03.2017,H11,34.06
04.03.2017,H12,32.00
04.03.2017,H13,30.52
04.03.2017,H14,29.50
04.03.2017,H15,29.19
04.03.2017,H16,31.10
04.03.2017,H17,31.00
04.03.2017,H18,36.91
04.03.2017,H19,41.00
04.03.2017,H20,39.11
04.03.2017,H21,33.99
04.03.2017,H22,29.25
04.03.2017,H23,26.80
04.03.2017,H24,21.58
05.03.2017,H1,11.14
05.03.2017,H2,8.16
05.03.2017,H3,7.78
05.03.2017,H4,7.60
05.03.2017,H5,7.80
05.03.2017,H6,8.10
05.03.2017,H7,7.91
05.03.2017,H8,8.50
05.03.2017,H9,10.97
05.03.2017,H10,20.04
05.03.2017,H11,28.00
05.03.2017,H12,29.51
05.03.2017,H13,22.47
05.03.2017,H14,16.62
05.03.2017,H15,13.46
05.03.2017,H16,14.95
05.03.2017,H17,21.25
05.03.2017,H18,30.14
05.03.2017,H19,37.20
05.03.2017,H20,38.25
05.03.2017,H21,34.29
05.03.2017,H22,30.00
05.03.2017,H23,30.00
05.03.2017,H24,24.32
06.03.2017,H1,28.18
06.03.2017,H2,26.43
06.03.2017,H3,23.98
06.03.2017,H4,27.34
06.03.2017,H5,29.04
06.03.2017,H6,32.90
06.03.2017,H7,43.02
06.03.2017,H8,52.78
06.03.2017,H9,52.98
06.03.2017,H10,51.98
06.03.2017,H11,51.02
06.03.2017,H12,51.84
06.03.2017,H13,52.50
06.03.2017,H14,47.57
06.03.2017,H15,46.33
06.03.2017,H16,43.75
06.03.2017,H17,42.51
06.03.2017,H18,46.00
06.03.2017,H19,51.50
06.03.2017,H20,51.90
06.03.2017,H21,48.50
06.03.2017,H22,41.00
06.03.2017,H23,36.75
06.03.2017,H24,31.00
07.03.2017,H1,31.10
07.03.2017,H2,30.10
07.03.2017,H3,29.89
07.03.2017,H4,29.47
07.03.2017,H5,30.60
07.03.2017,H6,32.24
07.03.2017,H7,41.56
07.03.2017,H8,58.01
07.03.2017,H9,58.46
07.03.2017,H10,56.01
07.03.2017,H11,52.75
07.03.2017,H12,50.18
07.03.2017,H13,46.08
07.03.2017,H14,44.11
07.03.2017,H15,43.28
07.03.2017,H16,43.32
07.03.2017,H17,44.86
07.03.2017,H18,49.75
07.03.2017,H19,56.54
07.03.2017,H20,58.40
07.03.2017,H21,52.00
07.03.2017,H22,43.46
07.03.2017,H23,40.05
07.03.2017,H24,35.05
08.03.2017,H1,30.67
08.03.2017,H2,31.00
08.03.2017,H3,27.99
08.03.2017,H4,26.48
08.03.2017,H5,27.85
08.03.2017,H6,30.79
08.03.2017,H7,37.00
08.03.2017,H8,46.00
08.03.2017,H9,47.79
08.03.2017,H10,45.37
08.03.2017,H11,40.03
08.03.2017,H12,37.61
08.03.2017,H13,35.37
08.03.2017,H14,33.10
08.03.2017,H15,31.88
08.03.2017,H16,33.65
08.03.2017,H17,32.88
08.03.2017,H18,37.29
08.03.2017,H19,45.28
08.03.2017,H20,46.11
08.03.2017,H21,41.70
08.03.2017,H22,33.64
08.03.2017,H23,29.83
08.03.2017,H24,25.92
09.03.2017,H1,30.00
09.03.2017,H2,28.90
09.03.2017,H3,28.30
09.03.2017,H4,28.19
09.03.2017,H5,29.90
09.03.2017,H6,32.57
09.03.2017,H7,40.41
09.03.2017,H8,49.10
09.03.2017,H9,51.93
09.03.2017,H10,53.50
09.03.2017,H11,54.00
09.03.2017,H12,53.92
09.03.2017,H13,52.75
09.03.2017,H14,50.48
09.03.2017,H15,48.85
09.03.2017,H16,41.66
09.03.2017,H17,41.66
09.03.2017,H18,46.07
09.03.2017,H19,58.42
09.03.2017,H20,57.07
09.03.2017,H21,43.73
09.03.2017,H22,34.99
09.03.2017,H23,30.64
09.03.2017,H24,26.69
10.03.2017,H1,30.04
10.03.2017,H2,24.71
10.03.2017,H3,21.53
10.03.2017,H4,21.84
10.03.2017,H5,23.25
10.03.2017,H6,26.93
10.03.2017,H7,37.13
10.03.2017,H8,44.16
10.03.2017,H9,49.50
10.03.2017,H10,47.01
10.03.2017,H11,45.92
10.03.2017,H12,46.47
10.03.2017,H13,43.29
10.03.2017,H14,40.78
10.03.2017,H15,41.53
10.03.2017,H16,39.60
10.03.2017,H17,37.13
10.03.2017,H18,42.27
10.03.2017,H19,50.81
10.03.2017,H20,53.03
10.03.2017,H21,46.10
10.03.2017,H22,42.26
10.03.2017,H23,39.87
10.03.2017,H24,35.36
11.03.2017,H1,34.28
11.03.2017,H2,32.20
11.03.2017,H3,31.10
11.03.2017,H4,30.26
11.03.2017,H5,30.58
11.03.2017,H6,31.62
11.03.2017,H7,32.06
11.03.2017,H8,34.30
11.03.2017,H9,37.18
11.03.2017,H10,37.18
11.03.2017,H11,36.65
11.03.2017,H12,34.95
11.03.2017,H13,31.80
11.03.2017,H14,30.00
11.03.2017,H15,28.90
11.03.2017,H16,29.50
11.03.2017,H17,32.09
11.03.2017,H18,38.35
11.03.2017,H19,46.59
11.03.2017,H20,48.50
11.03.2017,H21,40.50
11.03.2017,H22,34.66
11.03.2017,H23,33.85
11.03.2017,H24,29.66
12.03.2017,H1,24.33
12.03.2017,H2,21.27
12.03.2017,H3,19.00
12.03.2017,H4,18.70
12.03.2017,H5,19.00
12.03.2017,H6,18.50
12.03.2017,H7,19.00
12.03.2017,H8,18.40
12.03.2017,H9,20.71
12.03.2017,H10,25.24
12.03.2017,H11,27.74
12.03.2017,H12,30.11
12.03.2017,H13,29.06
12.03.2017,H14,24.39
12.03.2017,H15,17.71
12.03.2017,H16,18.68
12.03.2017,H17,20.86
12.03.2017,H18,30.11
12.03.2017,H19,44.76
12.03.2017,H20,46.51
12.03.2017,H21,37.93
12.03.2017,H22,31.95
12.03.2017,H23,32.20
12.03.2017,H24,29.00
13.03.2017,H1,28.10
13.03.2017,H2,26.30
13.03.2017,H3,24.07
13.03.2017,H4,24.82
13.03.2017,H5,25.70
13.03.2017,H6,28.64
13.03.2017,H7,39.30
13.03.2017,H8,48.26
13.03.2017,H9,49.74
13.03.2017,H10,46.95
13.03.2017,H11,42.37
13.03.2017,H12,41.05
13.03.2017,H13,40.66
13.03.2017,H14,37.79
13.03.2017,H15,37.36
13.03.2017,H16,37.14
13.03.2017,H17,38.42
13.03.2017,H18,45.50
13.03.2017,H19,51.67
13.03.2017,H20,53.80
13.03.2017,H21,48.00
13.03.2017,H22,41.23
13.03.2017,H23,37.03
13.03.2017,H24,33.18
14.03.2017,H1,31.60
14.03.2017,H2,30.78
14.03.2017,H3,30.00
14.03.2017,H4,29.11
14.03.2017,H5,29.96
14.03.2017,H6,31.00
14.03.2017,H7,37.37
14.03.2017,H8,45.62
14.03.2017,H9,46.00
14.03.2017,H10,42.44
14.03.2017,H11,39.69
14.03.2017,H12,39.08
14.03.2017,H13,37.03
14.03.2017,H14,35.83
14.03.2017,H15,33.03
14.03.2017,H16,31.80
14.03.2017,H17,34.38
14.03.2017,H18,38.24
14.03.2017,H19,45.93
14.03.2017,H20,45.93
14.03.2017,H21,38.01
14.03.2017,H22,32.53
14.03.2017,H23,30.96
14.03.2017,H24,23.92
15.03.2017,H1,23.20
15.03.2017,H2,20.90
15.03.2017,H3,19.03
15.03.2017,H4,20.10
15.03.2017,H5,22.50
15.03.2017,H6,26.30
15.03.2017,H7,34.25
15.03.2017,H8,41.50
15.03.2017,H9,42.90
15.03.2017,H10,39.67
15.03.2017,H11,36.53
15.03.2017,H12,34.87
15.03.2017,H13,31.50
15.03.2017,H14,31.00
15.03.2017,H15,31.50
15.03.2017,H16,33.58
15.03.2017,H17,36.26
15.03.2017,H18,43.03
15.03.2017,H19,53.52
15.03.2017,H20,53.57
15.03.2017,H21,51.06
15.03.2017,H22,39.10
15.03.2017,H23,34.92
15.03.2017,H24,30.27
16.03.2017,H1,28.62
16.03.2017,H2,27.65
16.03.2017,H3,26.87
16.03.2017,H4,26.26
16.03.2017,H5,27.00
16.03.2017,H6,31.07
16.03.2017,H7,40.13
16.03.2017,H8,44.17
16.03.2017,H9,45.92
16.03.2017,H10,44.28
16.03.2017,H11,41.93
16.03.2017,H12,40.84
16.03.2017,H13,38.46
16.03.2017,H14,37.92
16.03.2017,H15,39.03
16.03.2017,H16,41.52
16.03.2017,H17,41.52
16.03.2017,H18,43.94
16.03.2017,H19,53.51
16.03.2017,H20,54.49
16.03.2017,H21,45.92
16.03.2017,H22,38.42
16.03.2017,H23,36.81
16.03.2017,H24,28.46
17.03.2017,H1,25.07
17.03.2017,H2,22.46
17.03.2017,H3,19.62
17.03.2017,H4,20.42
17.03.2017,H5,23.10
17.03.2017,H6,27.59
17.03.2017,H7,34.74
17.03.2017,H8,43.04
17.03.2017,H9,44.27
17.03.2017,H10,43.47
17.03.2017,H11,40.89
17.03.2017,H12,39.35
17.03.2017,H13,36.13
17.03.2017,H14,34.10
17.03.2017,H15,35.32
17.03.2017,H16,37.20
17.03.2017,H17,37.20
17.03.2017,H18,47.09
17.03.2017,H19,55.44
17.03.2017,H20,56.56
17.03.2017,H21,49.95
17.03.2017,H22,47.30
17.03.2017,H23,41.84
17.03.2017,H24,36.06
18.03.2017,H1,34.07
18.03.2017,H2,25.99
18.03.2017,H3,17.14
18.03.2017,H4,7.63
18.03.2017,H5,10.08
18.03.2017,H6,17.14
18.03.2017,H7,19.78
18.03.2017,H8,35.08
18.03.2017,H9,39.63
18.03.2017,H10,41.31
18.03.2017,H11,44.67
18.03.2017,H12,45.12
18.03.2017,H13,37.82
18.03.2017,H14,33.70
18.03.2017,H15,28.69
18.03.2017,H16,29.00
18.03.2017,H17,28.13
18.03.2017,H18,37.05
18.03.2017,H19,48.12
18.03.2017,H20,48.12
18.03.2017,H21,44.17
18.03.2017,H22,33.06
18.03.2017,H23,30.10
18.03.2017,H24,24.50
19.03.2017,H1,22.36
19.03.2017,H2,20.93
19.03.2017,H3,19.55
19.03.2017,H4,15.76
19.03.2017,H5,18.04
19.03.2017,H6,20.75
19.03.2017,H7,15.16
19.03.2017,H8,22.07
19.03.2017,H9,35.38
19.03.2017,H10,46.94
19.03.2017,H11,52.49
19.03.2017,H12,50.11
19.03.2017,H13,46.06
19.03.2017,H14,39.56
19.03.2017,H15,36.83
19.03.2017,H16,33.04
19.03.2017,H17,35.08
19.03.2017,H18,44.03
19.03.2017,H19,50.16
19.03.2017,H20,52.35
19.03.2017,H21,43.15
19.03.2017,H22,43.19
19.03.2017,H23,42.03
19.03.2017,H24,39.18
20.03.2017,H1,18.89
20.03.2017,H2,17.09
20.03.2017,H3,17.09
20.03.2017,H4,18.32
20.03.2017,H5,29.40
20.03.2017,H6,50.33
20.03.2017,H7,64.62
20.03.2017,H8,69.87
20.03.2017,H9,69.00
20.03.2017,H10,69.87
20.03.2017,H11,73.60
20.03.2017,H12,71.84
20.03.2017,H13,70.09
20.03.2017,H14,65.93
20.03.2017,H15,64.62
20.03.2017,H16,62.86
20.03.2017,H17,58.43
20.03.2017,H18,64.62
20.03.2017,H19,69.00
20.03.2017,H20,69.00
20.03.2017,H21,62.86
20.03.2017,H22,58.43
20.03.2017,H23,54.32
20.03.2017,H24,48.57
21.03.2017,H1,42.84
21.03.2017,H2,38.78
21.03.2017,H3,35.08
21.03.2017,H4,33.19
21.03.2017,H5,42.58
21.03.2017,H6,47.27
21.03.2017,H7,54.32
21.03.2017,H8,57.39
21.03.2017,H9,58.70
21.03.2017,H10,54.91
21.03.2017,H11,51.91
21.03.2017,H12,59.28
21.03.2017,H13,58.70
21.03.2017,H14,57.11
21.03.2017,H15,54.32
21.03.2017,H16,55.03
21.03.2017,H17,53.94
21.03.2017,H18,55.62
21.03.2017,H19,65.05
21.03.2017,H20,66.47
21.03.2017,H21,59.52
21.03.2017,H22,51.21
21.03.2017,H23,45.03
21.03.2017,H24,39.09
22.03.2017,H1,36.65
22.03.2017,H2,28.52
22.03.2017,H3,27.69
22.03.2017,H4,27.59
22.03.2017,H5,28.40
22.03.2017,H6,34.59
22.03.2017,H7,45.04
22.03.2017,H8,50.04
22.03.2017,H9,50.03
22.03.2017,H10,47.35
22.03.2017,H11,43.03
22.03.2017,H12,41.16
22.03.2017,H13,41.20
22.03.2017,H14,40.26
22.03.2017,H15,39.34
22.03.2017,H16,41.64
22.03.2017,H17,42.97
22.03.2017,H18,48.15
22.03.2017,H19,54.01
22.03.2017,H20,54.38
22.03.2017,H21,50.04
22.03.2017,H22,44.12
22.03.2017,H23,40.05
22.03.2017,H24,30.46
23.03.2017,H1,30.14
23.03.2017,H2,29.56
23.03.2017,H3,28.40
23.03.2017,H4,27.92
23.03.2017,H5,28.77
23.03.2017,H6,33.34
23.03.2017,H7,42.56
23.03.2017,H8,48.54
23.03.2017,H9,49.91
23.03.2017,H10,47.54
23.03.2017,H11,43.17
23.03.2017,H12,40.60
23.03.2017,H13,40.64
23.03.2017,H14,39.21
23.03.2017,H15,36.48
23.03.2017,H16,35.16
23.03.2017,H17,34.96
23.03.2017,H18,41.01
23.03.2017,H19,53.00
23.03.2017,H20,53.66
23.03.2017,H21,50.96
23.03.2017,H22,42.79
23.03.2017,H23,38.01
23.03.2017,H24,30.72
24.03.2017,H1,30.55
24.03.2017,H2,30.10
24.03.2017,H3,29.11
24.03.2017,H4,28.59
24.03.2017,H5,29.71
24.03.2017,H6,31.08
24.03.2017,H7,41.01
24.03.2017,H8,47.25
24.03.2017,H9,49.94
24.03.2017,H10,48.36
24.03.2017,H11,46.30
24.03.2017,H12,44.71
24.03.2017,H13,42.92
24.03.2017,H14,40.98
24.03.2017,H15,40.02
24.03.2017,H16,40.45
24.03.2017,H17,36.82
24.03.2017,H18,40.14
24.03.2017,H19,49.96
24.03.2017,H20,51.55
24.03.2017,H21,45.02
24.03.2017,H22,38.00
24.03.2017,H23,34.58
24.03.2017,H24,31.15
25.03.2017,H1,40.13
25.03.2017,H2,27.84
